epoch,itr,L2,PKT,L2_PKT,L2_PKT_scaled,PKT_full
epoch,itr,L2,PKT,L2_PKT,L2_PKT_scaled,PKT_full
2,47,1.546115e-01,5.126453e-02,2.058760e-01,5.281065e+00,1.778755e-05
2,47,1.546115e-01,5.126453e-02,2.058760e-01,5.281065e+00,1.778755e-05
2,48,1.677516e-01,5.880460e-02,2.265562e-01,6.048212e+00,1.995444e-05
2,48,1.677516e-01,5.880460e-02,2.265562e-01,6.048212e+00,1.995444e-05
2,49,1.465336e-01,3.673095e-02,1.832645e-01,3.819628e+00,1.167114e-05
2,49,1.465336e-01,3.673095e-02,1.832645e-01,3.819628e+00,1.167114e-05
2,50,1.621117e-01,4.277014e-02,2.048818e-01,4.439126e+00,1.596624e-05
2,50,1.621117e-01,4.277014e-02,2.048818e-01,4.439126e+00,1.596624e-05
2,51,1.524072e-01,4.749417e-02,1.999014e-01,4.901825e+00,1.641450e-05
2,51,1.524072e-01,4.749417e-02,1.999014e-01,4.901825e+00,1.641450e-05
2,52,1.814063e-01,4.618061e-02,2.275869e-01,4.799468e+00,1.755759e-05
2,52,1.814063e-01,4.618061e-02,2.275869e-01,4.799468e+00,1.755759e-05
2,53,1.429527e-01,5.156146e-02,1.945142e-01,5.299098e+00,1.726547e-05
2,53,1.429527e-01,5.156146e-02,1.945142e-01,5.299098e+00,1.726547e-05
2,54,1.341293e-01,4.375647e-02,1.778858e-01,4.509776e+00,1.603332e-05
2,54,1.341293e-01,4.375647e-02,1.778858e-01,4.509776e+00,1.603332e-05
2,55,1.461087e-01,4.544489e-02,1.915536e-01,4.690598e+00,1.572207e-05
2,55,1.461087e-01,4.544489e-02,1.915536e-01,4.690598e+00,1.572207e-05
2,56,1.415949e-01,5.352055e-02,1.951154e-01,5.493649e+00,1.666910e-05
2,56,1.415949e-01,5.352055e-02,1.951154e-01,5.493649e+00,1.666910e-05
2,57,1.616126e-01,6.702267e-02,2.286352e-01,6.863879e+00,2.061937e-05
2,57,1.616126e-01,6.702267e-02,2.286352e-01,6.863879e+00,2.061937e-05
2,58,1.531237e-01,5.408751e-02,2.072112e-01,5.561874e+00,1.724717e-05
2,58,1.531237e-01,5.408751e-02,2.072112e-01,5.561874e+00,1.724717e-05
2,59,1.198642e-01,6.290736e-02,1.827716e-01,6.410600e+00,2.029679e-05
2,59,1.198642e-01,6.290736e-02,1.827716e-01,6.410600e+00,2.029679e-05
2,60,1.510848e-01,5.247132e-02,2.035561e-01,5.398216e+00,2.015472e-05
2,60,1.510848e-01,5.247132e-02,2.035561e-01,5.398216e+00,2.015472e-05
2,61,1.297877e-01,4.662273e-02,1.764104e-01,4.792060e+00,1.613465e-05
2,61,1.297877e-01,4.662273e-02,1.764104e-01,4.792060e+00,1.613465e-05
2,62,1.347766e-01,4.823774e-02,1.830143e-01,4.958550e+00,1.562047e-05
2,62,1.347766e-01,4.823774e-02,1.830143e-01,4.958550e+00,1.562047e-05
2,63,1.291470e-01,4.891533e-02,1.780623e-01,5.020680e+00,1.628991e-05
2,63,1.291470e-01,4.891533e-02,1.780623e-01,5.020680e+00,1.628991e-05
2,64,1.480354e-01,4.507856e-02,1.931140e-01,4.655891e+00,1.501311e-05
2,64,1.480354e-01,4.507856e-02,1.931140e-01,4.655891e+00,1.501311e-05
2,65,1.398971e-01,4.747026e-02,1.873673e-01,4.886923e+00,1.523267e-05
2,65,1.398971e-01,4.747026e-02,1.873673e-01,4.886923e+00,1.523267e-05
2,66,1.512382e-01,6.041017e-02,2.116484e-01,6.192255e+00,1.933554e-05
2,66,1.512382e-01,6.041017e-02,2.116484e-01,6.192255e+00,1.933554e-05
2,67,1.318799e-01,4.963575e-02,1.815157e-01,5.095455e+00,1.592984e-05
2,67,1.318799e-01,4.963575e-02,1.815157e-01,5.095455e+00,1.592984e-05
2,68,1.514969e-01,4.025746e-02,1.917543e-01,4.177243e+00,1.396165e-05
2,68,1.514969e-01,4.025746e-02,1.917543e-01,4.177243e+00,1.396165e-05
2,69,1.593559e-01,4.494854e-02,2.043044e-01,4.654210e+00,1.638071e-05
2,69,1.593559e-01,4.494854e-02,2.043044e-01,4.654210e+00,1.638071e-05
2,70,1.582428e-01,5.933565e-02,2.175785e-01,6.091807e+00,2.016285e-05
2,70,1.582428e-01,5.933565e-02,2.175785e-01,6.091807e+00,2.016285e-05
2,71,1.231384e-01,6.067606e-02,1.838145e-01,6.190744e+00,2.118442e-05
2,71,1.231384e-01,6.067606e-02,1.838145e-01,6.190744e+00,2.118442e-05
2,72,1.632587e-01,5.819398e-02,2.214527e-01,5.982657e+00,2.098941e-05
2,72,1.632587e-01,5.819398e-02,2.214527e-01,5.982657e+00,2.098941e-05
2,73,1.561414e-01,5.465347e-02,2.107949e-01,5.621488e+00,1.898363e-05
2,73,1.561414e-01,5.465347e-02,2.107949e-01,5.621488e+00,1.898363e-05
2,74,1.783254e-01,4.724752e-02,2.255729e-01,4.903077e+00,1.495021e-05
2,74,1.783254e-01,4.724752e-02,2.255729e-01,4.903077e+00,1.495021e-05
2,75,1.509348e-01,4.902101e-02,1.999558e-01,5.053035e+00,1.492238e-05
2,75,1.509348e-01,4.902101e-02,1.999558e-01,5.053035e+00,1.492238e-05
2,76,1.455630e-01,4.550188e-02,1.910649e-01,4.695751e+00,1.625652e-05
2,76,1.455630e-01,4.550188e-02,1.910649e-01,4.695751e+00,1.625652e-05
2,77,1.490192e-01,4.008446e-02,1.891037e-01,4.157465e+00,1.422044e-05
2,77,1.490192e-01,4.008446e-02,1.891037e-01,4.157465e+00,1.422044e-05
2,78,1.551455e-01,5.330981e-02,2.084554e-01,5.486127e+00,1.854826e-05
2,78,1.551455e-01,5.330981e-02,2.084554e-01,5.486127e+00,1.854826e-05
2,79,1.252839e-01,5.170934e-02,1.769932e-01,5.296217e+00,1.992303e-05
2,79,1.252839e-01,5.170934e-02,1.769932e-01,5.296217e+00,1.992303e-05
2,80,1.264016e-01,4.256533e-02,1.689669e-01,4.382935e+00,1.423112e-05
2,80,1.264016e-01,4.256533e-02,1.689669e-01,4.382935e+00,1.423112e-05
2,81,1.614318e-01,4.687077e-02,2.083026e-01,4.848509e+00,1.683944e-05
2,81,1.614318e-01,4.687077e-02,2.083026e-01,4.848509e+00,1.683944e-05
2,82,1.414673e-01,3.635278e-02,1.778201e-01,3.776746e+00,1.246092e-05
2,82,1.414673e-01,3.635278e-02,1.778201e-01,3.776746e+00,1.246092e-05
2,83,1.499009e-01,4.032021e-02,1.902211e-01,4.181922e+00,1.400406e-05
2,83,1.499009e-01,4.032021e-02,1.902211e-01,4.181922e+00,1.400406e-05
2,84,1.708942e-01,4.236790e-02,2.132621e-01,4.407684e+00,1.511766e-05
2,84,1.708942e-01,4.236790e-02,2.132621e-01,4.407684e+00,1.511766e-05
2,85,1.573350e-01,4.450994e-02,2.018450e-01,4.608329e+00,1.556863e-05
2,85,1.573350e-01,4.450994e-02,2.018450e-01,4.608329e+00,1.556863e-05
2,86,1.410684e-01,4.453459e-02,1.856030e-01,4.594527e+00,1.481854e-05
2,86,1.410684e-01,4.453459e-02,1.856030e-01,4.594527e+00,1.481854e-05
2,87,1.555307e-01,4.848935e-02,2.040201e-01,5.004466e+00,1.835316e-05
2,87,1.555307e-01,4.848935e-02,2.040201e-01,5.004466e+00,1.835316e-05
2,88,1.474601e-01,4.944747e-02,1.969076e-01,5.092207e+00,1.740492e-05
2,88,1.474601e-01,4.944747e-02,1.969076e-01,5.092207e+00,1.740492e-05
2,89,1.251861e-01,4.334644e-02,1.685325e-01,4.459830e+00,1.338730e-05
2,89,1.251861e-01,4.334644e-02,1.685325e-01,4.459830e+00,1.338730e-05
2,90,1.333299e-01,3.442505e-02,1.677549e-01,3.575835e+00,1.256911e-05
2,90,1.333299e-01,3.442505e-02,1.677549e-01,3.575835e+00,1.256911e-05
2,91,1.617212e-01,5.229607e-02,2.140173e-01,5.391328e+00,1.753297e-05
2,91,1.617212e-01,5.229607e-02,2.140173e-01,5.391328e+00,1.753297e-05
2,92,1.407585e-01,5.438454e-02,1.951430e-01,5.579212e+00,1.827394e-05
2,92,1.407585e-01,5.438454e-02,1.951430e-01,5.579212e+00,1.827394e-05
2,93,1.434893e-01,5.436081e-02,1.978501e-01,5.579570e+00,1.790297e-05
2,93,1.434893e-01,5.436081e-02,1.978501e-01,5.579570e+00,1.790297e-05
2,94,1.144988e-01,4.906044e-02,1.635592e-01,5.020543e+00,1.665536e-05
2,94,1.144988e-01,4.906044e-02,1.635592e-01,5.020543e+00,1.665536e-05
2,95,1.497830e-01,5.382879e-02,2.036118e-01,5.532661e+00,2.131614e-05
2,95,1.497830e-01,5.382879e-02,2.036118e-01,5.532661e+00,2.131614e-05
2,96,1.437725e-01,3.936057e-02,1.831330e-01,4.079829e+00,1.431944e-05
2,96,1.437725e-01,3.936057e-02,1.831330e-01,4.079829e+00,1.431944e-05
2,97,1.212162e-01,4.244916e-02,1.636653e-01,4.366132e+00,1.428472e-05
2,97,1.212162e-01,4.244916e-02,1.636653e-01,4.366132e+00,1.428472e-05
2,98,1.377912e-01,3.473386e-02,1.725250e-01,3.611177e+00,1.144838e-05
2,98,1.377912e-01,3.473386e-02,1.725250e-01,3.611177e+00,1.144838e-05
2,99,1.313930e-01,3.803254e-02,1.694255e-01,3.934647e+00,1.402654e-05
2,99,1.313930e-01,3.803254e-02,1.694255e-01,3.934647e+00,1.402654e-05
2,100,1.513091e-01,4.336538e-02,1.946745e-01,4.487847e+00,1.634522e-05
2,100,1.513091e-01,4.336538e-02,1.946745e-01,4.487847e+00,1.634522e-05
2,101,1.428544e-01,5.497093e-02,1.978253e-01,5.639948e+00,2.111134e-05
2,101,1.428544e-01,5.497093e-02,1.978253e-01,5.639948e+00,2.111134e-05
2,102,1.206369e-01,5.512592e-02,1.757628e-01,5.633228e+00,1.698032e-05
2,102,1.206369e-01,5.512592e-02,1.757628e-01,5.633228e+00,1.698032e-05
2,103,1.541481e-01,3.954910e-02,1.936972e-01,4.109058e+00,1.368780e-05
2,103,1.541481e-01,3.954910e-02,1.936972e-01,4.109058e+00,1.368780e-05
2,104,1.480922e-01,3.704868e-02,1.851409e-01,3.852960e+00,1.277201e-05
2,104,1.480922e-01,3.704868e-02,1.851409e-01,3.852960e+00,1.277201e-05
2,105,1.444060e-01,4.676462e-02,1.911706e-01,4.820868e+00,1.523023e-05
2,105,1.444060e-01,4.676462e-02,1.911706e-01,4.820868e+00,1.523023e-05
2,106,1.335088e-01,4.470649e-02,1.782154e-01,4.604158e+00,1.449128e-05
2,106,1.335088e-01,4.470649e-02,1.782154e-01,4.604158e+00,1.449128e-05
2,107,1.418168e-01,3.918766e-02,1.810044e-01,4.060583e+00,1.364123e-05
2,107,1.418168e-01,3.918766e-02,1.810044e-01,4.060583e+00,1.364123e-05
2,108,1.493867e-01,5.109167e-02,2.004784e-01,5.258554e+00,1.969536e-05
2,108,1.493867e-01,5.109167e-02,2.004784e-01,5.258554e+00,1.969536e-05
3,0,1.360967e-01,4.445149e-02,1.805482e-01,4.581245e+00,1.553984e-05
3,0,1.360967e-01,4.445149e-02,1.805482e-01,4.581245e+00,1.553984e-05
3,1,1.612669e-01,4.690836e-02,2.081752e-01,4.852103e+00,1.744151e-05
3,1,1.612669e-01,4.690836e-02,2.081752e-01,4.852103e+00,1.744151e-05
3,2,1.527666e-01,4.170141e-02,1.944680e-01,4.322908e+00,1.514314e-05
3,2,1.527666e-01,4.170141e-02,1.944680e-01,4.322908e+00,1.514314e-05
3,3,1.501890e-01,4.088773e-02,1.910767e-01,4.238962e+00,1.422976e-05
3,3,1.501890e-01,4.088773e-02,1.910767e-01,4.238962e+00,1.422976e-05
3,4,1.236677e-01,3.352340e-02,1.571911e-01,3.476007e+00,1.150519e-05
3,4,1.236677e-01,3.352340e-02,1.571911e-01,3.476007e+00,1.150519e-05
3,5,1.465115e-01,3.733229e-02,1.838438e-01,3.879740e+00,1.457837e-05
3,5,1.465115e-01,3.733229e-02,1.838438e-01,3.879740e+00,1.457837e-05
3,6,1.594375e-01,5.168164e-02,2.111191e-01,5.327601e+00,1.818705e-05
3,6,1.594375e-01,5.168164e-02,2.111191e-01,5.327601e+00,1.818705e-05
3,7,1.477532e-01,4.406282e-02,1.918160e-01,4.554034e+00,1.621523e-05
3,7,1.477532e-01,4.406282e-02,1.918160e-01,4.554034e+00,1.621523e-05
3,8,1.702754e-01,4.484276e-02,2.151182e-01,4.654551e+00,1.503025e-05
3,8,1.702754e-01,4.484276e-02,2.151182e-01,4.654551e+00,1.503025e-05
3,9,1.333963e-01,3.327743e-02,1.666737e-01,3.461139e+00,1.052049e-05
3,9,1.333963e-01,3.327743e-02,1.666737e-01,3.461139e+00,1.052049e-05
3,10,1.560503e-01,3.956932e-02,1.956196e-01,4.112982e+00,1.429206e-05
3,10,1.560503e-01,3.956932e-02,1.956196e-01,4.112982e+00,1.429206e-05
3,11,1.446919e-01,3.736299e-02,1.820549e-01,3.880991e+00,1.406470e-05
3,11,1.446919e-01,3.736299e-02,1.820549e-01,3.880991e+00,1.406470e-05
3,12,1.254238e-01,3.864844e-02,1.640722e-01,3.990268e+00,1.335182e-05
3,12,1.254238e-01,3.864844e-02,1.640722e-01,3.990268e+00,1.335182e-05
3,13,1.370834e-01,4.204082e-02,1.791242e-01,4.341166e+00,1.557793e-05
3,13,1.370834e-01,4.204082e-02,1.791242e-01,4.341166e+00,1.557793e-05
3,14,1.396005e-01,3.537714e-02,1.749777e-01,3.677315e+00,1.125594e-05
3,14,1.396005e-01,3.537714e-02,1.749777e-01,3.677315e+00,1.125594e-05
3,15,1.428020e-01,4.542712e-02,1.882291e-01,4.685514e+00,1.572332e-05
3,15,1.428020e-01,4.542712e-02,1.882291e-01,4.685514e+00,1.572332e-05
3,16,1.330205e-01,4.105007e-02,1.740706e-01,4.238028e+00,1.337792e-05
3,16,1.330205e-01,4.105007e-02,1.740706e-01,4.238028e+00,1.337792e-05
3,17,1.414564e-01,3.481356e-02,1.762699e-01,3.622812e+00,1.293313e-05
3,17,1.414564e-01,3.481356e-02,1.762699e-01,3.622812e+00,1.293313e-05
3,18,1.292304e-01,3.868210e-02,1.679125e-01,3.997440e+00,1.344149e-05
3,18,1.292304e-01,3.868210e-02,1.679125e-01,3.997440e+00,1.344149e-05
3,19,1.474177e-01,4.012183e-02,1.875395e-01,4.159601e+00,1.347540e-05
3,19,1.474177e-01,4.012183e-02,1.875395e-01,4.159601e+00,1.347540e-05
3,20,1.536492e-01,4.306189e-02,1.967110e-01,4.459838e+00,1.450446e-05
3,20,1.536492e-01,4.306189e-02,1.967110e-01,4.459838e+00,1.450446e-05
3,21,1.243142e-01,3.654277e-02,1.608570e-01,3.778591e+00,1.201557e-05
3,21,1.243142e-01,3.654277e-02,1.608570e-01,3.778591e+00,1.201557e-05
3,22,1.257679e-01,3.507230e-02,1.608402e-01,3.632998e+00,1.227297e-05
3,22,1.257679e-01,3.507230e-02,1.608402e-01,3.632998e+00,1.227297e-05
3,23,1.344328e-01,3.998576e-02,1.744185e-01,4.133009e+00,1.380938e-05
3,23,1.344328e-01,3.998576e-02,1.744185e-01,4.133009e+00,1.380938e-05
3,24,1.377101e-01,4.998377e-02,1.876939e-01,5.136086e+00,1.884374e-05
3,24,1.377101e-01,4.998377e-02,1.876939e-01,5.136086e+00,1.884374e-05
3,25,1.582486e-01,5.435559e-02,2.126042e-01,5.593807e+00,2.015584e-05
3,25,1.582486e-01,5.435559e-02,2.126042e-01,5.593807e+00,2.015584e-05
3,26,1.369250e-01,4.186418e-02,1.787891e-01,4.323342e+00,1.387781e-05
3,26,1.369250e-01,4.186418e-02,1.787891e-01,4.323342e+00,1.387781e-05
3,27,1.372958e-01,4.466050e-02,1.819562e-01,4.603346e+00,1.465284e-05
3,27,1.372958e-01,4.466050e-02,1.819562e-01,4.603346e+00,1.465284e-05
3,28,1.421563e-01,3.671294e-02,1.788693e-01,3.813450e+00,1.181691e-05
3,28,1.421563e-01,3.671294e-02,1.788693e-01,3.813450e+00,1.181691e-05
3,29,1.501331e-01,4.171148e-02,1.918446e-01,4.321281e+00,1.352417e-05
3,29,1.501331e-01,4.171148e-02,1.918446e-01,4.321281e+00,1.352417e-05
3,30,1.395923e-01,4.154610e-02,1.811384e-01,4.294202e+00,1.581189e-05
3,30,1.395923e-01,4.154610e-02,1.811384e-01,4.294202e+00,1.581189e-05
3,31,1.358075e-01,4.451378e-02,1.803213e-01,4.587185e+00,1.487212e-05
3,31,1.358075e-01,4.451378e-02,1.803213e-01,4.587185e+00,1.487212e-05
3,32,1.718119e-01,3.983351e-02,2.116454e-01,4.155163e+00,1.347106e-05
3,32,1.718119e-01,3.983351e-02,2.116454e-01,4.155163e+00,1.347106e-05
3,33,1.282146e-01,4.155341e-02,1.697680e-01,4.283556e+00,1.394465e-05
3,33,1.282146e-01,4.155341e-02,1.697680e-01,4.283556e+00,1.394465e-05
3,34,1.288010e-01,3.826386e-02,1.670648e-01,3.955188e+00,1.267606e-05
3,34,1.288010e-01,3.826386e-02,1.670648e-01,3.955188e+00,1.267606e-05
3,35,1.118453e-01,4.752203e-02,1.593673e-01,4.864048e+00,1.684403e-05
3,35,1.118453e-01,4.752203e-02,1.593673e-01,4.864048e+00,1.684403e-05
3,36,1.056783e-01,4.594927e-02,1.516275e-01,4.700605e+00,1.613314e-05
3,36,1.056783e-01,4.594927e-02,1.516275e-01,4.700605e+00,1.613314e-05
3,37,1.467080e-01,4.595137e-02,1.926593e-01,4.741845e+00,1.499302e-05
3,37,1.467080e-01,4.595137e-02,1.926593e-01,4.741845e+00,1.499302e-05
3,38,1.460214e-01,4.286409e-02,1.888855e-01,4.432430e+00,1.409908e-05
3,38,1.460214e-01,4.286409e-02,1.888855e-01,4.432430e+00,1.409908e-05
3,39,1.191168e-01,4.536744e-02,1.644842e-01,4.655861e+00,1.770411e-05
3,39,1.191168e-01,4.536744e-02,1.644842e-01,4.655861e+00,1.770411e-05
3,40,1.428152e-01,3.224118e-02,1.750563e-01,3.366933e+00,1.151683e-05
3,40,1.428152e-01,3.224118e-02,1.750563e-01,3.366933e+00,1.151683e-05
3,41,1.566564e-01,3.957497e-02,1.962314e-01,4.114153e+00,1.236662e-05
3,41,1.566564e-01,3.957497e-02,1.962314e-01,4.114153e+00,1.236662e-05
3,42,1.552245e-01,3.579264e-02,1.910172e-01,3.734489e+00,1.248636e-05
3,42,1.552245e-01,3.579264e-02,1.910172e-01,3.734489e+00,1.248636e-05
3,43,1.265204e-01,4.152884e-02,1.680493e-01,4.279405e+00,1.577354e-05
3,43,1.265204e-01,4.152884e-02,1.680493e-01,4.279405e+00,1.577354e-05
3,44,1.402856e-01,4.410097e-02,1.843866e-01,4.550382e+00,1.656650e-05
3,44,1.402856e-01,4.410097e-02,1.843866e-01,4.550382e+00,1.656650e-05
3,45,1.561955e-01,4.471553e-02,2.009111e-01,4.627748e+00,1.497136e-05
3,45,1.561955e-01,4.471553e-02,2.009111e-01,4.627748e+00,1.497136e-05
3,46,1.657352e-01,4.576340e-02,2.114986e-01,4.742075e+00,1.501410e-05
3,46,1.657352e-01,4.576340e-02,2.114986e-01,4.742075e+00,1.501410e-05
3,47,1.628516e-01,4.245032e-02,2.053019e-01,4.407884e+00,1.509338e-05
3,47,1.628516e-01,4.245032e-02,2.053019e-01,4.407884e+00,1.509338e-05
3,48,1.711355e-01,4.520044e-02,2.163360e-01,4.691179e+00,1.484967e-05
3,48,1.711355e-01,4.520044e-02,2.163360e-01,4.691179e+00,1.484967e-05
3,49,1.497439e-01,4.071746e-02,1.904614e-01,4.221490e+00,1.348903e-05
3,49,1.497439e-01,4.071746e-02,1.904614e-01,4.221490e+00,1.348903e-05
3,50,1.460024e-01,4.732520e-02,1.933277e-01,4.878523e+00,1.419938e-05
3,50,1.460024e-01,4.732520e-02,1.933277e-01,4.878523e+00,1.419938e-05
3,51,1.429559e-01,3.883047e-02,1.817864e-01,4.026003e+00,1.298404e-05
3,51,1.429559e-01,3.883047e-02,1.817864e-01,4.026003e+00,1.298404e-05
3,52,1.272756e-01,3.474511e-02,1.620207e-01,3.601787e+00,1.073446e-05
3,52,1.272756e-01,3.474511e-02,1.620207e-01,3.601787e+00,1.073446e-05
3,53,1.573674e-01,5.593782e-02,2.133052e-01,5.751149e+00,1.973210e-05
3,53,1.573674e-01,5.593782e-02,2.133052e-01,5.751149e+00,1.973210e-05
3,54,1.791696e-01,7.605821e-02,2.552278e-01,7.784990e+00,2.731730e-05
3,54,1.791696e-01,7.605821e-02,2.552278e-01,7.784990e+00,2.731730e-05
3,55,1.684574e-01,4.807315e-02,2.165306e-01,4.975772e+00,1.836285e-05
3,55,1.684574e-01,4.807315e-02,2.165306e-01,4.975772e+00,1.836285e-05
3,56,1.460464e-01,4.369856e-02,1.897450e-01,4.515902e+00,1.425236e-05
3,56,1.460464e-01,4.369856e-02,1.897450e-01,4.515902e+00,1.425236e-05
3,57,1.538800e-01,3.821642e-02,1.920964e-01,3.975523e+00,1.268679e-05
3,57,1.538800e-01,3.821642e-02,1.920964e-01,3.975523e+00,1.268679e-05
3,58,1.501804e-01,3.586626e-02,1.860466e-01,3.736806e+00,1.181913e-05
3,58,1.501804e-01,3.586626e-02,1.860466e-01,3.736806e+00,1.181913e-05
3,59,1.122921e-01,4.255601e-02,1.548482e-01,4.367893e+00,1.511446e-05
3,59,1.122921e-01,4.255601e-02,1.548482e-01,4.367893e+00,1.511446e-05
3,60,1.383062e-01,3.894299e-02,1.772492e-01,4.032606e+00,1.303425e-05
3,60,1.383062e-01,3.894299e-02,1.772492e-01,4.032606e+00,1.303425e-05
3,61,1.449417e-01,3.593639e-02,1.808780e-01,3.738580e+00,1.291782e-05
3,61,1.449417e-01,3.593639e-02,1.808780e-01,3.738580e+00,1.291782e-05
3,62,1.475253e-01,3.948363e-02,1.870089e-01,4.095889e+00,1.666199e-05
3,62,1.475253e-01,3.948363e-02,1.870089e-01,4.095889e+00,1.666199e-05
3,63,1.476002e-01,3.962299e-02,1.872232e-01,4.109900e+00,1.535009e-05
3,63,1.476002e-01,3.962299e-02,1.872232e-01,4.109900e+00,1.535009e-05
3,64,1.515766e-01,4.031720e-02,1.918938e-01,4.183297e+00,1.455683e-05
3,64,1.515766e-01,4.031720e-02,1.918938e-01,4.183297e+00,1.455683e-05
3,65,1.621883e-01,3.955772e-02,2.017460e-01,4.117960e+00,1.293592e-05
3,65,1.621883e-01,3.955772e-02,2.017460e-01,4.117960e+00,1.293592e-05
3,66,1.248278e-01,3.594512e-02,1.607729e-01,3.719340e+00,1.279519e-05
3,66,1.248278e-01,3.594512e-02,1.607729e-01,3.719340e+00,1.279519e-05
3,67,1.520326e-01,3.669466e-02,1.887272e-01,3.821498e+00,1.197374e-05
3,67,1.520326e-01,3.669466e-02,1.887272e-01,3.821498e+00,1.197374e-05
3,68,1.264226e-01,4.334647e-02,1.697691e-01,4.461070e+00,1.403830e-05
3,68,1.264226e-01,4.334647e-02,1.697691e-01,4.461070e+00,1.403830e-05
3,69,1.655647e-01,4.930145e-02,2.148662e-01,5.095710e+00,1.710834e-05
3,69,1.655647e-01,4.930145e-02,2.148662e-01,5.095710e+00,1.710834e-05
3,70,1.660260e-01,4.726998e-02,2.132960e-01,4.893023e+00,1.560905e-05
3,70,1.660260e-01,4.726998e-02,2.132960e-01,4.893023e+00,1.560905e-05
3,71,1.355999e-01,4.451985e-02,1.801197e-01,4.587584e+00,1.401360e-05
3,71,1.355999e-01,4.451985e-02,1.801197e-01,4.587584e+00,1.401360e-05
3,72,1.344191e-01,3.214155e-02,1.665607e-01,3.348574e+00,1.088211e-05
3,72,1.344191e-01,3.214155e-02,1.665607e-01,3.348574e+00,1.088211e-05
3,73,1.531030e-01,4.833602e-02,2.014391e-01,4.986705e+00,1.698622e-05
3,73,1.531030e-01,4.833602e-02,2.014391e-01,4.986705e+00,1.698622e-05
3,74,1.297074e-01,4.432670e-02,1.740341e-01,4.562377e+00,1.458987e-05
3,74,1.297074e-01,4.432670e-02,1.740341e-01,4.562377e+00,1.458987e-05
3,75,1.327198e-01,3.097203e-02,1.636919e-01,3.229923e+00,1.205443e-05
3,75,1.327198e-01,3.097203e-02,1.636919e-01,3.229923e+00,1.205443e-05
3,76,1.150450e-01,5.615288e-02,1.711978e-01,5.730333e+00,1.891312e-05
3,76,1.150450e-01,5.615288e-02,1.711978e-01,5.730333e+00,1.891312e-05
3,77,1.430647e-01,4.780183e-02,1.908665e-01,4.923248e+00,1.726106e-05
3,77,1.430647e-01,4.780183e-02,1.908665e-01,4.923248e+00,1.726106e-05
3,78,1.479600e-01,3.217679e-02,1.801368e-01,3.365639e+00,1.187279e-05
3,78,1.479600e-01,3.217679e-02,1.801368e-01,3.365639e+00,1.187279e-05
3,79,1.399014e-01,4.284145e-02,1.827429e-01,4.424047e+00,1.454074e-05
3,79,1.399014e-01,4.284145e-02,1.827429e-01,4.424047e+00,1.454074e-05
3,80,1.226710e-01,4.315979e-02,1.658308e-01,4.438649e+00,1.418904e-05
3,80,1.226710e-01,4.315979e-02,1.658308e-01,4.438649e+00,1.418904e-05
3,81,1.731623e-01,4.752225e-02,2.206845e-01,4.925387e+00,1.610404e-05
3,81,1.731623e-01,4.752225e-02,2.206845e-01,4.925387e+00,1.610404e-05
3,82,1.396416e-01,4.679606e-02,1.864377e-01,4.819248e+00,1.626735e-05
3,82,1.396416e-01,4.679606e-02,1.864377e-01,4.819248e+00,1.626735e-05
3,83,1.348742e-01,4.836100e-02,1.832352e-01,4.970974e+00,1.613033e-05
3,83,1.348742e-01,4.836100e-02,1.832352e-01,4.970974e+00,1.613033e-05
3,84,1.524705e-01,4.038592e-02,1.928564e-01,4.191063e+00,1.432880e-05
3,84,1.524705e-01,4.038592e-02,1.928564e-01,4.191063e+00,1.432880e-05
3,85,1.221009e-01,5.401151e-02,1.761124e-01,5.523252e+00,1.688554e-05
3,85,1.221009e-01,5.401151e-02,1.761124e-01,5.523252e+00,1.688554e-05
3,86,1.529627e-01,3.727702e-02,1.902397e-01,3.880665e+00,1.222407e-05
3,86,1.529627e-01,3.727702e-02,1.902397e-01,3.880665e+00,1.222407e-05
3,87,1.447086e-01,3.481249e-02,1.795211e-01,3.625958e+00,1.168731e-05
3,87,1.447086e-01,3.481249e-02,1.795211e-01,3.625958e+00,1.168731e-05
3,88,1.229456e-01,3.852593e-02,1.614715e-01,3.975539e+00,1.230986e-05
3,88,1.229456e-01,3.852593e-02,1.614715e-01,3.975539e+00,1.230986e-05
3,89,1.027267e-01,3.759712e-02,1.403239e-01,3.862439e+00,1.523373e-05
3,89,1.027267e-01,3.759712e-02,1.403239e-01,3.862439e+00,1.523373e-05
3,90,1.451834e-01,3.773548e-02,1.829189e-01,3.918731e+00,1.313011e-05
3,90,1.451834e-01,3.773548e-02,1.829189e-01,3.918731e+00,1.313011e-05
3,91,1.471274e-01,4.254905e-02,1.896764e-01,4.402032e+00,1.379857e-05
3,91,1.471274e-01,4.254905e-02,1.896764e-01,4.402032e+00,1.379857e-05
3,92,1.343143e-01,4.499738e-02,1.793117e-01,4.634052e+00,1.456040e-05
3,92,1.343143e-01,4.499738e-02,1.793117e-01,4.634052e+00,1.456040e-05
3,93,1.246589e-01,3.413464e-02,1.587935e-01,3.538123e+00,1.359284e-05
3,93,1.246589e-01,3.413464e-02,1.587935e-01,3.538123e+00,1.359284e-05
3,94,1.517114e-01,5.010962e-02,2.018211e-01,5.162674e+00,1.672132e-05
3,94,1.517114e-01,5.010962e-02,2.018211e-01,5.162674e+00,1.672132e-05
3,95,1.283002e-01,4.159431e-02,1.698945e-01,4.287732e+00,1.360698e-05
3,95,1.283002e-01,4.159431e-02,1.698945e-01,4.287732e+00,1.360698e-05
